a_index	a_name	a_type	a_enable	a_sub	a_get_type	a_count	a_min_level	a_max_level	a_start_type	a_end_type	a_start_data	a_end_data	a_link	a_data0	a_data1	a_data2	a_data3	a_data4	a_data5	a_data6	a_data7	a_data8	a_data9	a_zone	a_prize	a_laim	a_exp	a_item0	a_item1	a_item2	a_item3	a_item4	a_item5	a_item6	a_item7	a_item8	a_string0	a_string1	a_string2	a_string3	a_string4	a_string5	
103	Giant Spider Quest of DeKalb Dune.	0	1	32	0	0	28	35	1	2	0	78	-1	15	20	0	0	0	0	0	0	0	0	4	3	84	2088	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Blossom	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
104	Quest Mutant Chmero	0	1	33	0	0	28	40	1	2	0	102	-1	20	25	0	0	0	0	0	0	0	0	16	3	125	3110	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Chmero	Location: Lagramia	When mission completion will be awarded automatically.	NULL	NULL		
105	Giant Bug dangerous quest.	0	1	34	0	0	30	35	1	2	0	89	-1	20	30	0	0	0	0	0	0	0	0	4	3	113	2800	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Iron Bug.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
106	Mutant Iron Bug Quest	0	1	35	0	0	25	40	1	2	0	89	-1	30	40	0	0	0	0	0	0	0	0	4	3	100	2488	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Iron Bug.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
107	Quest on empirically Oniam closely.	0	1	36	0	0	30	35	1	2	0	37	-1	15	25	0	0	0	0	0	0	0	0	1	3	313	7776	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Oniam	Location: Decardi	When mission completion will be awarded automatically.	NULL	NULL		
108	Quest Oniam cursed.	0	1	37	0	0	30	40	1	2	0	37	-1	20	25	0	0	0	0	0	0	0	0	1	3	248	6180	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Oniam	Location: Decardi	When mission completion will be awarded automatically.	NULL	NULL		
109	Quest Grem Participants	0	1	38	0	0	30	49	1	2	0	40	-1	17	22	0	0	0	0	0	0	0	0	1	3	237	5918	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Grem	Location: Decardi	When mission completion will be awarded automatically.	NULL	NULL		
110	Quest giant demon Grem	0	1	39	0	0	35	40	1	2	0	40	-1	15	20	0	0	0	0	0	0	0	0	1	3	430	10760	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Grem	Location: Decardi	Quest Reward: Silver Lime.	EXP	When mission completion will be awarded automatically.		
111	Quest Surveillance Dark Soldier.	0	1	40	0	0	35	45	1	2	0	104	-1	20	25	0	0	0	0	0	0	0	0	1	3	240	5970	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Dark Soldier.	Location: Decardi	When mission completion will be awarded automatically.	NULL	NULL		
112	Quest Pro Giant cursed.	0	1	41	0	0	45	60	1	2	0	41	-1	15	20	0	0	0	0	0	0	0	0	1	3	224	5552	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Pro Giant.	Location: Decardi	When mission completion will be awarded automatically.	NULL	NULL		
113	Brain Warrior Quest dangerous.	0	1	42	0	0	45	60	1	2	0	48	-1	10	15	0	0	0	0	0	0	0	0	1	3	533	13246	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Brain Warrior.	Location: Decardi	When mission completion will be awarded automatically.	NULL	NULL		
114	Quest disorders in Deckadun.	0	1	43	0	0	50	60	1	2	0	86	-1	20	25	0	0	0	0	0	0	0	0	4	3	355	8830	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Round Saw Halfer.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
115	Quest Zombie cursed.	0	1	44	0	0	65	70	1	2	0	58	-1	30	40	0	0	0	0	0	0	0	0	2	3	324	8104	0	0	0	1	0	0	0	0	0	Description: Cursed Zombie Removal	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
116	Quest Zombie Giant	0	1	45	0	0	60	70	1	2	0	58	-1	20	40	0	0	0	0	0	0	0	0	2	3	162	4052	0	0	0	1	0	0	0	0	0	Description: Cursed Zombie Removal	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
117	Quest Fear of Dekaren.	0	1	46	0	0	57	62	1	2	0	58	-1	10	15	0	0	0	0	0	0	0	0	2	3	608	15196	0	0	0	1	0	0	0	0	0	Description: Cursed Zombie Removal	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
118	Quest Zombie Giant Dekaren.	0	1	47	0	0	55	70	1	2	0	58	-1	10	80	0	0	0	0	0	0	0	0	2	3	1620	40520	0	0	0	1	0	0	0	0	0	Description: Cursed Zombie Removal	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
119	Quest Mad cursed.	0	1	48	0	0	65	70	1	2	0	107	-1	5	10	0	0	0	0	0	0	0	0	1	3	1350	33680	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Mad Cyborg.	Location: Decardi	When mission completion will be awarded automatically.	NULL	NULL		
120	Quests to perform tasks on the way.	0	1	49	0	0	65	80	1	2	0	107	-1	10	15	0	0	0	0	0	0	0	0	1	3	1337	33344	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Mad Cyborg.	Location: Decardi	When mission completion will be awarded automatically.	NULL	NULL		
121	Quest for the change of Mad Cyborg.	0	1	50	0	0	85	90	1	2	0	107	-1	5	10	0	0	0	0	0	0	0	0	1	3	135	3368	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Mad Cyborg.	Location: Decardi	When mission completion will be awarded automatically.	NULL	NULL		
122	Wizard dangerous quest	0	1	51	0	0	70	85	1	2	0	61	-1	10	15	0	0	0	0	0	0	0	0	2	3	608	15156	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Skeleton Wizard.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
123	Quest Devil Horn Fist giant.	0	1	52	0	0	78	88	1	2	0	80	-1	10	20	0	0	0	0	0	0	0	0	4	3	810	20208	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Horn Fist Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
124	Quest surveillance Skeleton Soldier.	0	1	53	0	0	70	85	1	2	0	61	-1	20	30	0	0	0	0	0	0	0	0	2	3	1467	36756	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Skeleton Soldier.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
125	Quest mission chase Skeleton Soldier.	0	1	54	0	0	75	85	1	2	0	60	-1	10	80	0	0	0	0	0	0	0	0	2	3	3912	98016	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Skeleton Soldier.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
126	Quest Skeleton Soldiers cursed.	0	1	55	0	0	82	92	1	2	0	60	-1	25	35	0	0	0	0	0	0	0	0	2	3	1141	28588	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Skeleton Soldier.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
127	Quest demon ax threat.	0	1	56	0	0	80	90	1	2	0	79	-1	20	30	0	0	0	0	0	0	0	0	4	3	1467	36756	0	0	0	1	0	0	0	0	0	Description: Kill Cursed X-Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
128	Quest strong sword attacks.	0	1	57	0	0	87	102	1	2	0	81	-1	20	25	0	0	0	0	0	0	0	0	4	3	1165	29170	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Xpier Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
129	Quest disorders Kabal.	0	1	58	0	0	90	115	1	2	0	81	-1	25	30	0	0	0	0	0	0	0	0	4	3	1049	26254	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Xpier Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
130	Quest Xpier cursed.	0	1	59	0	0	95	128	1	2	0	81	-1	15	50	0	0	0	0	0	0	0	0	4	3	1165	29170	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Xpier Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
131	Quest for the change of leadership.	0	1	60	0	0	92	110	1	2	0	59	-1	10	15	0	0	0	0	0	0	0	0	2	3	1969	49182	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Skeleton Captain.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
132	Wandering Spirit Quest	0	1	61	0	0	85	110	1	2	0	125	-1	20	30	0	0	0	0	0	0	0	0	8	3	1575	42000	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Dark Soul.	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
133	Spirit Quest cursed.	0	1	62	0	0	70	100	1	2	0	125	-1	15	20	0	0	0	0	0	0	0	0	8	3	630	16800	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Dark Soul.	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
134	Spirit Quest abandoned.	0	1	63	0	0	70	110	1	2	0	125	-1	10	40	0	0	0	0	0	0	0	0	8	3	2520	67200	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Dark Soul.	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
135	Scissor Kabal dangerous quest.	0	1	64	0	0	120	125	1	2	0	84	-1	20	25	0	0	0	0	0	0	0	0	4	3	1985	49650	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Hell Scissor Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
136	Quest Scissor Kabal cursed.	0	1	65	0	0	139	149	1	2	0	84	-1	25	30	0	0	0	0	0	0	0	0	4	3	1191	29790	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Hell Scissor Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
137	Quest Scissor Kabal giant demon.	0	1	66	0	0	130	145	1	2	0	84	-1	10	60	0	0	0	0	0	0	0	0	4	3	7146	178740	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Hell Scissor Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
138	Quest Scissor Kabal of Deckadun.	0	1	67	0	0	132	140	1	2	0	84	-1	20	35	0	0	0	0	0	0	0	0	4	3	6948	173776	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Hell Scissor Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
139	Quest's change Hammer Kabal.	0	1	68	0	0	100	125	1	2	0	83	-1	10	15	0	0	0	0	0	0	0	0	4	3	1410	35256	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Hammer Kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
140	Quest mission chase Ark Jackal.	0	1	69	0	0	105	125	1	2	0	119	-1	15	20	0	0	0	0	0	0	0	0	2	3	2364	47268	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Ark Jackal.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
141	Quest Claw Jackal awesome.	0	1	70	0	0	115	130	1	2	0	120	-1	20	30	0	0	0	0	0	0	0	0	2	3	473	48654	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Claw Jackal.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
142	Devil Horn Beast Quest giant.	0	1	71	0	0	100	130	1	2	0	59	-1	5	8	0	0	0	0	0	0	0	0	2	3	1986	49664	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Horn Beast.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
143	Quest Dekaren alarming.	0	1	72	0	0	110	120	1	2	0	62	-1	8	12	0	0	0	0	0	0	0	0	2	3	4171	104294	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Horn Beast.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
144	Quest threat of Horn Beast.	0	1	73	0	0	120	145	1	2	0	62	-1	15	20	0	0	0	0	0	0	0	0	2	3	3972	99328	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Horn Beast.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
145	Quest spoiled Gonetor	0	1	74	0	0	110	145	1	2	0	121	-1	15	20	0	0	0	0	0	0	0	0	2	3	4002	56964	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Gonetor	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
146	Quest Wolfen cursed.	0	1	75	0	0	100	130	1	2	0	59	-1	20	40	0	0	0	0	0	0	0	0	2	3	6520	136520	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Wolfen	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
147	Quest giant demon Wolfen	0	1	76	0	0	115	120	1	2	0	122	-1	10	15	0	0	0	0	0	0	0	0	2	3	1467	30718	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Wolfen	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
148	Quest disorders Wolfen.	0	1	77	0	0	110	140	1	2	0	122	-1	25	50	0	0	0	0	0	0	0	0	2	3	6520	136520	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Wolfen	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
149	Quest chase Gonma	0	1	78	0	0	120	145	1	2	0	123	-1	10	20	0	0	0	0	0	0	0	0	2	3	1624	20048	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Gonma	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
150	Quest strength Cutter Khan.	0	1	79	0	0	120	145	1	2	0	124	-1	12	20	0	0	0	0	0	0	0	0	2	3	1696	24052	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Cutter Khan.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
151	Quest shadow abandoned.	0	1	80	0	0	130	155	1	2	0	128	-1	10	15	0	0	0	0	0	0	0	0	2	3	473	20198	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Sad Shadow.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
152	Quest difficulty of the mission	0	1	81	0	0	155	180	1	2	0	150	-1	10	15	0	0	0	0	0	0	0	0	8	3	506	62080	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Raptoroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
153	Quest giant dinosaurs	0	1	82	0	0	130	155	1	2	0	150	-1	5	30	0	0	0	0	0	0	0	0	8	3	1013	124158	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Raptoroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
154	Quest strength of Raptoroid.	0	1	83	0	0	175	195	1	2	0	150	-1	7	50	0	0	0	0	0	0	0	0	8	3	3375	206930	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Raptoroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
155	Quest bleakness of Shilon.	0	1	84	0	0	210	250	1	2	0	150	-1	15	80	0	0	0	0	0	0	0	0	8	3	8100	496632	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Raptoroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
156	Quest Castle Rock Lizard.	0	1	85	0	0	160	175	1	2	0	153	-1	10	20	0	0	0	0	0	0	0	0	8	3	300	77064	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Cutter Lizard.	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
157	Quest Horror Lizard cursed.	0	1	86	0	0	160	175	1	2	0	154	-1	5	10	0	0	0	0	0	0	0	0	8	3	360	59074	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Horror Lizard.	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
158	Quest giant demon Torres	0	1	87	0	0	160	175	1	2	0	155	-1	6	15	0	0	0	0	0	0	0	0	8	3	506	56506	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Torres	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
159	Quest threat of Minot.	0	1	88	0	0	165	180	1	2	0	156	-1	6	15	0	0	0	0	0	0	0	0	8	3	788	81066	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Minot	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
160	Quest Trail X-Lizard.	0	1	89	0	0	165	180	1	2	0	157	-1	6	15	0	0	0	0	0	0	0	0	8	3	450	70302	0	0	0	1	0	0	0	0	0	Description: Kill Cursed x-lizard.	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
161	Quest monitoring mission Deckadun.	0	1	90	0	0	140	150	1	2	0	82	-1	15	25	0	0	0	0	0	0	0	0	4	3	980	46650	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Mace kabal.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
162	Sickle Khan giant monster quests.	0	1	91	0	0	150	175	1	2	0	126	-1	15	20	0	0	0	0	0	0	0	0	2	3	1404	66680	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Sickle Khan.	Location: Dekaren	When mission completion will be awarded automatically.	NULL	NULL		
163	Quest Monsters Matter of Sea Roost.	0	1	92	0	0	165	185	1	2	0	217	-1	15	30	0	0	0	0	0	0	0	0	32	3	5694	85128	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Descon Wolf.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
164	Quest surveillance Descon Wolf.	0	1	93	0	0	170	190	1	2	0	217	-1	20	40	0	0	0	0	0	0	0	0	32	3	7592	113504	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Descon Wolf.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
165	Quest response of wolves.	0	1	94	0	0	180	200	1	2	0	217	-1	25	45	0	0	0	0	0	0	0	0	32	3	8541	127692	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Descon Wolf.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
166	Quest giant wolf	0	1	95	0	0	190	230	1	2	0	217	-1	10	60	0	0	0	0	0	0	0	0	32	3	14235	212820	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Descon Wolf.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
167	Descon Wolf Quest cursed.	0	1	96	0	0	220	250	1	2	0	217	-1	40	60	0	0	0	0	0	0	0	0	32	3	8541	127692	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Descon Wolf.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
168	Quest mission is daunting.	0	1	97	0	0	190	230	1	2	0	88	-1	5	7	0	0	0	0	0	0	0	0	4	3	9016	429310	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Dupe Rack Harpoon.	Location: Deckadun	When mission completion will be awarded automatically.	NULL	NULL		
169	Quest help Shilon	0	1	98	0	0	195	225	1	2	0	152	-1	4	7	0	0	0	0	0	0	0	0	8	3	17850	995030	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Charmaloid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
170	Quest for the endurance test.	0	1	99	0	0	215	235	1	2	0	152	-1	6	10	0	0	0	0	0	0	0	0	8	3	17850	995030	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Karmaroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
171	Quest threat of Charmaloid.	0	1	100	0	0	225	255	1	2	0	152	-1	8	12	0	0	0	0	0	0	0	0	8	3	17748	989344	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Karmaroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
172	Quests to perform difficult tasks.	0	1	101	0	0	190	230	1	2	0	152	-1	3	20	0	0	0	0	0	0	0	0	8	3	15300	852882	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Karmaroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
173	Quest invisible threat.	0	1	102	0	0	240	255	1	2	0	204	-1	3	20	0	0	0	0	0	0	0	0	32	3	812	38628	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Volt Rinch.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
174	Quest Volt Rinch cursed.	0	1	103	0	0	245	250	1	2	0	204	-1	7	17	0	0	0	0	0	0	0	0	32	3	828	39400	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Volt Rinch.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
175	Quest chase Volcanic Risk.	0	1	104	0	0	260	270	1	2	0	205	-1	5	10	0	0	0	0	0	0	0	0	32	3	1218	57942	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Volcanic Risk.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
176	Volcanic Risk giant monster quests.	0	1	105	0	0	267	272	1	2	0	205	-1	8	13	0	0	0	0	0	0	0	0	32	3	1462	69530	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Volcanic Risk.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
177	Quest for the Blitzkrieg.	0	1	106	0	0	230	245	1	2	0	197	-1	5	15	0	0	0	0	0	0	0	0	32	3	1026	48822	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Shock Rinch.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
178	Quest giant demon Shock Rinch.	0	1	107	0	0	240	250	1	2	0	197	-1	5	20	0	0	0	0	0	0	0	0	32	3	1026	48822	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Shock Rinch.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
179	Quest Shock Rinch cursed.	0	1	108	0	0	245	260	1	2	0	197	-1	10	15	0	0	0	0	0	0	0	0	32	3	513	24411	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Shock Rinch.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
180	The threat of these quests Progmare.	0	1	109	0	0	255	260	1	2	0	197	-1	10	20	0	0	0	0	0	0	0	0	32	3	684	32548	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Shock Rinch.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
181	Quest Dart Pitcher cursed.	0	1	110	0	0	250	255	1	2	0	202	-1	5	10	0	0	0	0	0	0	0	0	32	3	567	27015	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Dart Pitcher.	Location: Sea Roost	When mission completion will be awarded automatically.	NULL	NULL		
